rank,odds,old,jockey_weight,frame_order,horse_weight
0,5.7,2,55,2,472
0,18.7,2,55,6,522
0,12.9,2,55,1,452
0,1.7,2,55,2,486
0,8.5,2,51,8,430
0,6.5,2,55,5,492
1,5.6,2,55,4,450
1,82.7,2,55,8,428
0,2.5,2,54,5,476
0,5.3,2,55,1,502
0,2.3,2,55,1,484
0,3.7,2,54,5,436
0,10.2,2,55,7,492
1,20.7,2,52,4,526
1,24.5,2,55,5,478
0,4.2,4,57,3,482
0,6.3,3,56,8,500
0,5.4,3,56,4,532
1,82.3,4,55,5,466
0,4.6,4,57,4,434
0,101.6,4,57,7,496
0,17.0,3,55,5,458
1,6.6,3,55,8,494
1,2.3,3,55,1,492
0,5.6,4,55,6,498
0,10.7,4,55,5,482
0,8.2,4,54,4,472
1,32.3,4,52,7,458
1,49.4,7,54,3,472
0,2.9,3,55,8,488
0,5.0,3,53,2,494
0,27.9,4,54,4,500
0,3.8,2,54,5,472
0,2.5,2,54,2,460
0,4.4,2,54,8,468
1,87.9,2,54,8,434
0,14.5,4,57,8,492
0,6.4,3,56,4,450
0,4.3,3,56,7,472
1,50.5,5,55,6,466
1,20.5,3,56,1,494
0,1.1,2,55,2,540
0,13.2,2,55,8,470
0,41.0,2,55,4,484
1,15.1,2,54,6,472
0,3.0,2,54,6,468
0,6.3,2,54,3,474
0,2.5,2,54,1,450
1,172.1,2,53,6,442
0,2.8,2,55,8,498
0,4.9,2,55,7,518
0,5.9,2,55,5,502
0,2.8,2,54,6,494
0,11.0,2,55,5,472
0,4.3,2,54,5,442
0,1.5,2,55,5,486
0,8.2,2,55,7,468
0,29.9,2,55,1,500
0,1.5,2,54,4,458
0,13.2,3,55,7,468
0,5.2,4,57,6,518
0,7.2,2,55,8,488
0,3.1,2,55,1,492
0,7.5,2,55,6,510
1,6.5,2,55,3,518
1,38.8,2,54,6,460
0,1.8,4,57,5,474
0,22.6,4,55,6,416
0,15.9,4,55,3,508
0,13.0,4,56,2,510
0,13.3,5,57,3,498
0,2.0,3,54,8,446
0,13.3,6,57,8,478
0,1.1,2,55,8,464
0,24.2,2,55,7,478
0,2.9,2,55,1,490
0,1.8,2,55,1,454
0,7.1,2,55,1,450
0,3.4,2,55,8,474
0,9.2,2,54,7,428
0,11.3,2,54,2,452
0,1.5,2,55,1,482
0,4.7,3,52,7,522
0,5.4,3,55,4,496
0,29.0,4,57,6,510
1,3.4,3,55,1,546
1,3.6,3,55,8,494
0,2.0,3,54,4,482
0,19.6,4,57,7,500
0,5.9,3,56,1,464
1,37.1,3,54,3,434
1,6.0,3,54,5,460
0,3.9,8,60,4,484
0,31.4,5,54,8,462
0,6.1,4,55,4,462
0,2.1,5,55,5,500
1,4.9,4,55,6,510
1,34.5,5,55,3,482
0,19.7,3,53,1,510
0,6.4,4,56,5,482
0,2.4,2,55,6,486
0,3.0,2,54,1,466
0,111.2,2,55,5,430
1,5.1,2,55,7,488
1,7.3,2,54,2,474
0,3.0,4,57,5,468
0,2.6,3,54,1,438
0,18.8,5,57,6,484
1,12.8,5,55,2,464
1,62.1,4,55,8,442
0,3.1,2,55,4,494
0,4.7,2,55,7,448
0,1.4,2,55,1,486
0,8.9,2,55,6,496
0,9.7,2,55,6,442
1,5.8,2,55,4,446
0,3.9,2,54,2,448
0,17.7,2,55,6,474
0,3.6,2,55,8,482
0,5.8,2,55,8,540
1,42.0,2,55,7,454
1,185.5,2,54,4,446
0,49.3,2,55,6,438
0,4.7,2,55,1,448
0,31.2,2,52,3,460
1,27.3,2,55,4,470
1,6.3,2,55,2,462
0,10.3,3,55,4,504
0,2.0,5,57,6,510
0,3.6,3,54,7,584
0,5.2,5,57,3,508
1,108.1,6,57,7,518
0,2.8,3,55,3,486
0,10.7,5,56,8,482
0,1.9,2,55,1,450
0,19.9,2,55,5,502
0,2.4,2,55,4,476
1,8.5,2,54,6,428
0,6.3,3,55,7,502
0,18.4,4,57,5,524
0,7.5,4,56,8,506
1,14.2,4,56,3,512
1,13.8,5,56,7,482
0,64.9,4,56,8,514
0,5.1,3,56,5,474
0,2.8,4,57,3,516
0,13.7,4,57,4,494
1,8.4,5,57,4,478
0,2.5,2,54,1,454
0,48.2,2,51,6,490
0,2.4,2,55,5,462
1,11.5,2,55,5,472
0,3.1,2,55,8,470
0,7.2,2,54,5,506
0,27.0,2,55,6,472
1,12.3,2,55,5,510
1,11.4,2,55,4,482
0,6.0,2,55,6,460
0,11.9,2,54,6,438
0,2.3,2,54,3,440
0,13.8,2,55,4,474
0,2.0,2,54,8,456
0,7.3,2,55,3,462
1,99.8,2,51,7,400
1,35.4,2,55,2,446
0,14.6,2,54,6,448
0,6.5,2,55,8,500
0,2.7,3,53,4,466
0,4.6,3,49,8,426
0,7.2,3,54,8,474
0,5.2,3,56,7,490
0,3.7,3,56,6,518
0,1.6,3,55,3,474
0,2.2,3,55,8,456
0,12.2,4,57,7,502
0,6.6,4,55,4,458
0,6.2,3,54,4,514
0,4.2,5,57,6,468
0,12.8,7,55,5,434
1,4.3,4,56,8,466
1,23.2,5,55,2,488
0,7.4,4,57,5,476
0,6.4,4,57,3,504
0,3.2,2,55,7,488
0,1.3,2,55,6,500
0,102.6,2,55,5,442
1,49.8,2,55,7,506
1,36.8,2,55,4,502
0,7.1,2,55,6,462
0,22.1,2,54,5,472
0,9.8,2,55,5,504
1,3.7,2,52,3,512
1,44.4,2,55,2,490
0,1.9,2,55,8,500
0,6.8,2,55,7,494
0,2.1,2,54,2,450
0,1.5,2,55,7,478
0,1.7,3,55,6,460
0,29.5,3,52,6,454
0,4.4,3,55,8,486
0,5.0,3,56,8,456
0,210.7,4,57,6,482
0,3.1,5,57,7,536
1,7.6,3,56,4,462
1,4.1,3,56,2,476
0,9.6,3,53,8,450
0,2.3,3,53,7,456
0,4.7,3,53,1,526
1,36.9,3,53,2,470
1,27.9,4,55,3,452
0,2.0,2,55,2,462
0,19.6,2,54,4,452
0,4.7,2,54,6,422
1,32.4,2,55,6,464
0,1.2,3,55,5,468
0,1.7,5,55,6,506
0,3.0,3,56,7,520
0,5.3,3,56,2,464
0,14.1,6,57,5,460
1,3.9,4,57,4,488
1,10.9,5,57,8,512
0,9.1,2,54,5,468
0,10.8,2,54,8,474
0,5.7,2,55,1,470
0,3.5,2,54,3,440
1,60.6,2,55,2,476
0,10.9,2,55,3,450
0,2.2,2,55,2,514
0,7.8,2,54,8,472
0,39.2,2,54,2,446
0,5.3,2,54,7,474
0,7.7,3,53,3,506
0,7.1,4,57,2,492
0,7.9,3,55,7,524
0,6.5,4,57,1,470
0,1.3,3,55,4,492
0,13.0,4,55,5,460
0,30.5,4,55,1,468
1,5.0,4,57,7,484
1,7.2,5,57,3,484
0,2.6,3,55,3,534
0,24.0,5,57,7,522
0,4.9,3,55,6,458
1,5.8,4,57,5,482
1,9.1,4,57,3,438
0,9.1,2,55,7,488
0,4.0,3,54,8,462
0,5.5,3,54,1,444
0,3.2,5,55,4,456
0,8.6,2,55,1,514
0,27.8,2,52,6,474
0,3.9,2,55,5,476
0,8.5,2,55,2,506
0,2.9,2,55,3,500
1,25.2,2,55,7,442
1,18.1,2,55,4,458
0,2.8,2,55,8,518
0,4.8,2,54,6,462
0,2.0,2,54,6,476
0,11.3,2,51,3,480
0,6.8,2,54,1,480
0,3.1,4,60,1,484
0,7.5,2,54,3,448
0,2.7,3,55,7,528
0,1.8,3,55,2,530
0,304.9,4,54,6,516
1,10.0,3,55,8,484
0,3.0,4,57,8,498
0,13.6,4,57,7,502
0,9.7,5,57,1,468
1,68.4,4,54,2,492
1,4.8,3,54,5,476
0,3.9,2,54,3,478
0,10.7,2,54,4,472
0,142.9,2,54,7,426
1,3.8,2,54,5,432
1,3.1,2,54,8,444
0,4.4,4,53,7,444
0,5.6,4,52,3,480
0,6.0,6,56,8,484
0,10.3,4,56,4,500
1,15.4,5,54,4,500
1,12.7,4,54,7,468
0,22.5,5,55,1,454
0,4.4,2,55,7,480
0,1.2,2,55,8,474
0,34.4,2,55,6,464
1,8.9,2,55,1,508
1,57.6,2,54,4,468
0,1.7,2,55,8,446
0,26.1,2,55,6,472
0,21.1,2,54,6,480
0,48.1,2,55,4,502
0,3.8,2,54,7,406
0,5.1,2,55,5,486
0,31.8,2,52,7,468
0,12.3,2,54,1,438
0,1.8,2,55,8,482
0,3.4,2,55,8,460
1,5.9,2,54,7,452
0,5.2,2,55,5,510
0,2.8,2,54,6,498
0,19.8,2,54,1,446
0,2.7,2,54,2,420
0,4.5,3,56,7,502
0,3.0,3,56,8,508
0,5.2,3,56,7,486
0,1.7,3,53,7,414
0,4.5,3,54,4,484
0,3.0,3,55,6,490
1,21.8,3,54,3,470
0,2.8,3,54,3,502
0,5.0,3,56,4,498
0,3.3,5,57,8,512
1,9.9,4,55,6,456
1,37.5,5,57,6,504
0,1.7,3,55,8,508
0,9.0,4,56,6,480
0,10.0,7,57,6,502
0,7.4,3,54,6,460
0,2.5,3,54,7,476
0,48.7,3,54,3,488
1,3.5,4,55,5,456
1,10.4,5,55,8,458
0,1.4,2,54,4,518
0,1.1,2,54,1,472
0,10.6,2,55,3,500
0,3.1,2,55,3,488
0,10.3,2,55,5,478
0,8.7,5,58,7,484
0,6.6,0,5,5,482
0,1.7,2,54,2,458
0,11.3,2,55,7,434
0,5.1,2,55,3,478
1,13.4,2,54,8,464
1,17.8,2,54,5,452
0,16.0,2,53,8,446
0,2.4,3,56,5,538
0,120.6,6,57,7,498
0,2.6,5,57,5,530
1,35.5,4,57,6,454
1,40.1,8,56,4,514
0,7.2,6,57,6,484
0,13.9,5,57,2,506
0,3.8,4,57,4,492
1,4.0,7,57,8,490
1,4.9,4,57,3,452
0,7.3,2,55,7,468
0,3.0,2,55,2,484
0,4.3,2,55,6,464
1,6.6,2,54,8,436
1,3.9,2,55,4,462
0,9.5,6,57,8,474
0,15.5,8,56,1,494
0,9.3,4,56,5,512
0,2.8,4,58,8,522
1,89.4,6,56,2,514
1,25.0,5,56,5,490
0,3.0,3,56,3,506
0,229.9,4,55,6,478
0,40.6,4,55,4,444
1,111.8,5,57,2,492
1,38.9,4,57,1,450
0,2.5,2,55,4,472
0,3.4,2,55,7,476
0,34.9,2,55,6,524
1,3.9,2,55,8,506
0,6.5,2,54,3,456
0,3.5,2,54,1,474
0,1.3,2,54,3,472
0,8.0,5,61,5,494
0,4.7,4,60,7,458
0,4.5,2,55,1,476
0,24.8,2,55,6,478
0,31.1,2,54,1,484
0,1.3,3,56,8,508
0,9.4,3,56,7,480
0,12.8,3,56,2,532
0,7.9,2,55,7,472
0,9.3,2,55,7,444
0,3.6,2,55,5,476
0,12.8,4,57,2,482
0,6.2,3,55,4,466
0,21.1,4,55,7,466
1,1.8,4,55,8,454
1,5.1,5,55,3,466
0,2.6,4,56,4,506
0,5.6,4,54,6,470
0,3.0,3,54,7,444
0,7.2,2,55,3,496
0,3.0,2,55,7,494
0,13.4,2,55,2,530
1,3.0,2,55,8,498
1,5.5,2,55,4,486
0,2.9,2,55,8,510
0,7.7,2,54,7,500
0,3.5,2,55,6,472
1,37.9,2,54,6,432
0,7.4,2,55,1,510
0,1.9,2,55,5,478
0,7.6,2,55,5,480
0,2.7,2,55,2,528
0,5.1,2,55,6,530
0,12.1,2,54,3,456
0,3.8,2,55,6,490
0,67.1,2,54,2,430
1,30.4,2,54,2,476
1,35.2,2,54,1,440
0,3.5,2,55,4,460
0,17.6,2,55,8,440
0,24.2,2,55,3,470
0,1.5,3,56,7,490
0,4.8,3,54,6,402
0,7.1,3,53,4,422
0,2.0,4,57,4,486
1,8.9,3,54,1,446
1,122.9,6,57,5,490
0,7.3,4,55,2,468
0,4.7,3,55,8,456
0,5.6,2,54,5,478
0,51.2,2,54,6,428
0,6.6,2,54,7,470
1,2.9,2,54,8,430
0,3.0,4,57,7,512
0,2.2,3,56,2,514
0,4.8,3,56,8,456
1,15.9,4,57,1,496
1,226.3,5,57,4,454
0,2.7,2,55,6,490
0,6.6,2,55,5,506
0,5.2,2,55,8,496
1,34.4,2,55,2,458
1,3.5,2,55,1,488
0,2.2,2,54,5,434
0,2.4,2,55,8,580
0,3.5,2,55,7,500
0,25.9,2,55,2,500
1,6.5,2,52,3,464
1,41.2,2,55,4,472
0,105.6,6,60,5,492
0,2.0,2,54,5,448
0,30.9,2,54,4,494
0,25.0,2,54,2,492
1,94.2,2,54,7,412
1,6.3,2,54,4,434
0,5.2,2,54,3,512
0,12.1,2,50,4,434
0,2.0,2,55,2,530
1,7.1,2,54,7,504
1,113.7,2,54,8,408
0,1.7,2,55,8,480
0,5.7,2,55,6,492
0,4.1,2,55,3,488
1,55.9,2,55,1,448
0,2.6,3,56,8,484
0,4.1,3,50,4,424
0,4.5,3,55,6,484
1,6.2,4,57,6,480
1,12.9,4,55,7,488
0,5.3,3,56,7,584
0,6.4,4,57,5,494
0,19.4,4,57,5,510
1,1.6,3,56,4,514
1,33.3,5,57,8,504
0,1.5,3,54,1,430
0,5.5,3,56,7,464
0,4.3,5,55,2,482
0,8.4,3,56,6,538
0,2.4,3,56,5,486
0,22.5,3,56,5,454
0,1.7,2,54,7,504
0,17.1,2,54,5,426
0,6.3,2,54,3,498
1,51.5,2,54,7,476
1,4.9,2,54,8,436
0,2.8,2,51,8,488
0,4.1,2,55,5,472
0,36.9,2,55,4,486
1,7.0,2,54,6,440
1,32.5,2,54,4,452
0,45.5,2,55,5,506
0,5.3,2,55,6,498
0,7.5,2,55,8,478
1,9.3,2,55,1,456
1,1.5,2,55,3,504
0,142.9,2,55,5,440
0,3.1,2,55,8,520
0,21.0,2,55,4,446
0,1.5,2,55,4,506
0,56.4,2,55,5,492
0,7.1,3,56,6,496
0,3.4,3,54,1,480
0,13.8,4,55,5,444
0,2.7,5,55,2,454
0,2.1,3,54,4,528
1,25.7,4,55,8,472
1,12.0,4,55,7,444
0,3.9,3,54,5,474
0,7.6,4,57,5,512
0,33.8,4,57,2,486
1,6.0,5,57,2,508
1,5.7,3,56,4,482
0,11.1,5,55,4,486
0,3.4,3,54,2,444
0,4.8,3,56,6,498
1,5.3,3,56,3,548
0,7.8,2,55,5,496
0,2.4,2,55,3,486
0,9.7,2,55,4,458
1,29.0,2,55,2,432
0,3.2,3,55,8,472
0,2.8,5,55,7,554
0,55.1,6,55,4,468
1,8.9,3,53,4,470
1,22.8,5,54,6,492
0,5.2,2,54,3,506
0,9.8,2,54,8,488
0,34.4,2,54,2,418
1,4.4,2,54,6,496
0,8.7,2,55,4,490
0,3.5,2,55,1,436
0,4.6,2,55,6,476
1,3.5,2,55,8,492
1,19.3,2,54,2,490
0,2.3,2,55,6,474
0,84.9,2,55,3,508
0,22.9,2,55,2,502
0,3.0,2,54,4,454
0,10.7,2,55,7,490
0,6.3,2,55,6,466
1,10.5,2,55,4,464
1,4.7,2,54,7,452
0,8.7,2,55,5,494
0,2.0,2,54,8,446
0,52.6,2,54,1,482
0,20.7,2,55,4,462
0,14.0,2,55,1,512
0,3.8,3,51,3,460
0,7.9,5,52,5,458
0,4.8,3,54,8,446
1,56.4,6,55,1,494
1,80.3,3,54,2,462
0,3.2,3,56,3,486
0,8.1,2,55,6,486
0,1.6,3,56,5,506
0,2.9,3,56,3,486
0,5.0,3,56,6,468
0,2.7,3,56,2,458
0,12.6,3,56,6,502
0,10.4,4,57,5,504
1,6.5,5,57,8,478
0,14.4,2,55,2,478
0,2.7,2,55,5,490
0,11.8,2,55,7,522
1,13.3,2,55,1,450
1,15.8,2,55,6,480
0,3.2,2,54,2,504
0,6.6,2,51,5,492
0,8.1,2,54,4,446
0,3.5,2,55,6,500
0,3.4,2,55,8,518
0,13.4,2,54,5,484
0,4.1,5,60,6,480
0,11.5,2,55,8,496
0,15.5,2,54,1,450
0,9.0,3,56,8,518
0,8.5,3,56,3,492
0,4.1,3,56,3,466
0,4.6,3,56,6,512
0,21.5,3,54,1,494
1,29.7,3,54,3,440
1,4.4,3,53,7,506
0,1.6,3,56,3,528
0,3.0,3,56,4,486
0,13.4,7,57,8,496
0,10.3,4,57,1,462
0,26.2,5,55,7,472
0,7.6,5,57,3,482
1,18.2,5,57,5,480
0,15.9,4,54,8,500
0,4.2,4,52,5,478
0,5.4,6,58,2,490
1,17.9,5,54,6,540
1,127.0,7,54,2,500
0,3.8,3,54,5,460
0,38.7,4,55,4,454
0,4.2,3,54,1,446
1,39.1,5,57,7,500
1,33.6,6,57,5,488
0,43.3,2,55,2,440
0,2.3,2,55,7,476
0,16.6,2,55,5,486
1,4.2,2,55,6,480
0,44.2,2,54,5,440
0,2.1,2,55,5,474
0,42.6,3,58,5,506
0,4.3,2,55,4,484
0,15.6,2,54,1,454
0,12.9,2,54,4,462
1,2.7,2,55,5,468
1,141.6,2,55,7,454
0,14.8,2,54,1,500
0,2.4,2,54,5,444
0,11.3,2,55,3,452
0,2.9,2,54,7,478
0,2.5,2,55,6,536
0,35.3,2,55,4,484
1,20.2,2,55,8,490
0,1.9,3,56,7,490
0,4.1,3,56,8,494
0,2.7,3,54,2,482
0,13.2,4,55,1,478
0,4.1,4,57,8,498
0,18.2,4,57,2,474
0,4.0,3,56,3,498
0,14.8,4,56,6,490
0,2.6,4,55,7,482
0,24.6,4,52,3,446
0,3.5,3,54,7,458
0,9.5,3,51,7,462
0,5.1,3,54,1,420
1,5.0,3,51,6,452
1,91.2,3,54,4,480
0,4.3,3,56,6,506
0,27.7,3,56,7,476
0,6.8,3,56,8,516
1,1.7,3,56,1,484
1,42.7,3,53,5,490
0,1.1,3,56,5,464
0,34.0,3,51,7,458
0,265.0,3,56,6,506
1,55.4,3,54,4,454
1,11.3,3,52,8,460
0,6.8,3,52,4,470
0,18.0,3,56,5,468
0,1.6,3,56,7,494
1,3.5,3,56,5,476
1,40.4,3,56,3,492
0,3.2,3,56,2,448
0,24.5,3,54,5,484
0,50.5,3,56,8,502
1,2.8,3,56,2,466
1,5.4,3,56,7,478
0,8.4,3,56,7,460
0,4.8,3,56,8,480
0,5.0,3,54,4,454
1,84.6,3,56,8,482
0,5.0,4,55,2,536
0,1.8,4,55,4,500
0,4.2,5,55,5,476
1,5.9,4,55,7,442
1,21.7,5,55,8,438
0,3.3,4,57,6,496
0,12.4,5,53,7,468
0,9.7,4,57,5,480
1,5.8,4,57,4,522
1,74.2,5,52,2,420
0,14.0,3,54,7,444
0,4.8,3,54,4,432
0,8.9,3,54,6,422
1,3.0,3,54,2,446
1,43.0,3,54,1,466
0,2.7,4,56,6,474
0,4.6,4,55,7,478
0,6.5,3,56,4,466
0,3.9,4,57,5,452
0,18.3,3,54,8,480
0,2.5,3,54,5,464
0,5.5,3,54,6,430
1,56.8,3,54,8,450
1,5.3,3,51,3,450
0,48.9,3,56,2,488
0,5.7,3,56,3,506
0,402.3,3,56,1,434
0,45.6,3,56,5,502
0,4.5,3,56,7,444
0,3.1,4,59,6,520
0,2.3,3,56,4,468
0,13.3,3,56,5,468
0,173.4,3,54,4,454
0,9.0,3,56,8,488
0,1.5,3,56,1,470
0,5.0,3,56,6,522
1,27.2,3,54,4,444
1,44.5,3,56,5,462
0,75.3,3,53,6,530
0,2.1,3,56,2,438
0,3.2,3,56,5,472
1,22.8,3,56,1,496
0,3.9,5,57,7,482
0,23.9,5,57,7,478
0,11.7,4,57,6,514
1,8.9,4,57,1,474
1,3.0,4,54,3,486
0,1.8,4,55,8,474
0,3.4,5,55,6,472
0,54.9,7,55,5,446
0,20.9,6,57,8,476
0,6.7,5,57,6,500
0,5.4,5,57,5,470
0,3.0,5,56,1,514
1,9.2,5,54,4,476
1,33.5,5,54,6,482
0,4.4,5,57,8,488
0,27.8,6,54,7,486
0,2.6,4,57,5,450
0,1.4,3,54,7,496
0,15.0,3,54,2,470
0,31.3,3,54,2,484
1,4.6,3,51,3,490
1,7.4,3,54,6,486
0,3.2,3,56,3,506
0,1.2,3,56,6,502
0,49.5,3,56,2,538
1,22.9,3,56,7,494
1,28.1,3,56,6,460
0,5.6,3,56,2,512
0,3.2,3,56,6,458
0,278.7,3,56,3,460
1,61.1,3,54,1,454
0,32.7,3,52,3,458
0,1.9,3,56,1,494
0,10.5,3,54,6,452
1,6.5,3,56,8,462
1,3.5,3,56,4,512
0,19.9,3,56,6,486
0,10.0,3,56,8,490
0,4.3,3,55,2,512
0,1.8,4,55,3,484
0,8.1,4,55,2,456
0,30.6,4,57,4,456
0,2.4,5,57,3,494
0,10.5,5,57,3,464
1,6.4,4,56,7,430
1,8.8,4,54,7,518
0,6.3,4,59,2,482
0,14.0,3,56,5,516
0,6.8,3,56,6,468
0,4.5,3,56,1,504
0,172.6,5,57,3,494
0,22.3,6,57,2,482
0,12.8,4,55,5,472
0,9.1,8,58,4,500
0,121.9,8,54,7,506
0,21.4,5,56,2,492
1,3.6,5,55,8,490
0,3.3,5,57,7,498
0,13.8,4,55,1,460
0,4.8,4,57,5,522
0,10.0,3,56,7,540
0,2.5,3,56,8,448
0,3.9,3,54,4,468
0,4.7,3,56,5,488
0,7.0,3,54,7,440
1,8.3,3,56,2,462
0,9.7,3,56,3,490
0,17.9,3,56,5,520
0,4.1,3,56,2,500
0,8.4,3,56,7,438
0,1.7,3,56,6,516
1,26.6,3,56,2,458
1,29.4,3,56,8,468
0,11.7,3,54,4,440
0,76.6,3,56,6,488
0,3.1,3,56,8,486
1,15.9,3,56,7,468
1,10.4,3,54,7,456
0,5.5,4,54,6,508
0,17.4,5,57,6,490
0,2.2,4,57,5,512
0,93.8,5,57,2,500
0,7.2,5,57,6,520
1,6.1,5,57,4,472
1,6.8,4,57,1,524
0,3.3,4,51,4,432
0,7.2,4,55,3,512
0,21.4,4,57,7,446
0,58.7,5,57,4,468
0,9.2,5,55,7,434
0,47.5,4,57,5,500
1,27.4,6,57,5,494
1,3.7,4,57,2,508
0,1.9,4,57,6,518
0,6.0,5,57,8,456
0,16.3,5,57,8,484
1,55.0,8,55,5,458
1,20.6,5,57,3,502
0,7.1,3,54,4,466
0,15.9,3,54,8,478
0,2.0,3,54,8,482
1,49.8,3,51,2,460
1,140.4,3,54,4,494
0,10.6,3,56,1,428
0,2.3,3,56,5,474
0,17.0,3,56,2,482
1,2.2,3,56,2,478
1,23.0,3,56,1,454
0,2.7,3,56,5,482
0,27.8,3,56,6,504
0,4.8,3,56,8,440
1,3.6,3,56,8,522
1,27.4,3,56,1,438
0,1.8,3,56,3,458
0,23.9,3,54,6,420
0,14.5,3,56,1,438
1,68.5,3,56,1,422
0,1.5,3,56,8,462
0,54.7,3,56,1,458
0,3.0,3,56,8,498
0,4.0,3,56,3,490
0,3.6,3,56,3,478
0,19.1,3,56,4,448
0,7.3,4,55,4,532
0,8.0,4,57,8,520
0,3.0,4,57,7,466
1,22.4,4,57,7,520
1,23.5,5,57,2,536
0,2.4,4,57,4,538
0,3.4,5,53,2,464
0,13.6,5,54,3,490
1,12.6,4,57,3,520
0,3.0,4,57,7,516
0,3.6,6,57,3,460
0,11.1,5,57,8,466
1,7.4,4,57,8,450
1,51.3,4,57,4,488
0,1.3,4,57,7,468
0,68.7,5,54,4,456
0,3.1,4,55,2,444
0,3.4,5,55,3,484
1,30.9,5,54,5,452
0,27.2,4,57,4,466
0,49.8,5,57,1,466
0,12.9,8,54,7,458
1,8.3,5,57,8,492
1,13.7,4,57,8,470
0,8.1,3,51,4,458
0,2.9,3,54,5,478
0,4.3,3,56,4,470
0,87.6,3,56,7,458
0,3.7,3,56,3,498
0,7.2,3,56,6,466
0,4.9,3,56,8,482
1,2.3,3,52,7,470
1,120.2,3,53,1,514
0,5.3,3,54,1,450
0,48.8,3,54,3,420
0,4.0,3,56,2,458
1,9.6,3,54,8,404
1,3.8,3,56,5,468
0,11.3,3,54,5,474
0,17.0,3,53,8,504
0,4.3,5,57,8,500
0,2.1,4,57,5,528
0,7.6,5,57,4,478
1,23.2,4,57,2,490
1,4.7,4,57,1,518
0,4.7,4,57,5,502
0,7.1,4,57,1,526
0,59.5,8,55,6,478
1,50.5,4,55,3,470
1,27.4,4,55,7,448
0,5.1,4,57,7,474
0,2.4,3,54,7,474
0,5.5,3,54,1,484
0,50.0,3,54,4,448
1,4.1,3,54,8,454
1,4.6,3,54,6,438
0,5.2,5,54,6,470
0,5.1,4,52,2,494
0,5.9,6,53,8,446
1,8.1,6,56,1,508
1,5.4,5,53,4,496
0,14.5,3,55,4,470
0,6.4,4,57,1,480
0,9.3,4,57,5,486
0,37.3,4,57,8,478
1,6.2,5,57,3,478
1,4.7,4,55,7,452
0,2.4,3,54,4,456
0,49.3,3,54,5,432
0,2.5,3,54,6,472
1,31.8,3,54,7,450
0,4.2,3,56,2,476
0,47.9,3,56,2,476
0,10.8,3,56,6,466
1,10.2,3,56,1,504
1,5.2,3,56,7,476
0,3.3,3,56,1,472
0,31.8,3,54,2,466
0,1.9,3,56,4,454
1,21.3,3,56,2,452
1,27.7,3,56,3,488
0,5.3,3,56,2,488
0,15.4,3,56,7,492
0,29.7,3,56,5,536
1,7.3,3,56,7,484
1,60.6,3,56,8,490
0,9.0,3,54,4,478
0,11.3,3,54,6,454
0,4.4,3,54,7,446
1,54.0,3,50,8,442
1,1.9,3,54,1,438
0,5.3,3,56,4,434
0,14.7,3,54,5,458
0,16.2,3,56,8,472
1,369.3,3,56,1,478
1,6.6,3,56,2,512
0,1.7,4,57,7,486
0,9.1,4,57,6,458
0,5.4,4,57,3,520
1,9.0,4,57,6,440
1,138.4,7,57,5,504
0,4.7,4,55,7,466
0,11.0,4,55,6,428
0,62.7,4,55,7,470
1,3.9,4,55,1,454
1,28.6,6,55,5,490
0,20.6,5,57,6,478
0,4.1,5,55,4,446
0,2.1,4,57,8,476
1,21.1,6,57,1,448
1,4.9,4,57,6,512
0,3.2,5,57,2,492
0,15.7,6,55,4,482
0,115.8,6,57,7,512
1,7.7,4,57,8,488
1,19.7,6,57,3,444
0,2.5,3,56,5,458
0,18.7,3,56,7,516
0,9.1,3,56,1,484
1,5.3,3,56,6,466
0,1.7,4,57,7,488
0,5.0,5,57,6,466
0,15.6,4,53,4,514
0,6.4,3,54,1,480
0,126.6,3,54,2,452
0,2.8,3,54,3,486
0,6.6,3,54,5,452
0,2.6,3,56,4,518
0,4.1,3,54,1,430
0,8.4,3,56,7,468
1,75.1,3,54,5,484
1,18.8,3,56,4,430
0,5.3,3,56,7,462
0,10.7,3,54,3,438
0,6.3,3,56,8,454
1,157.3,3,56,3,470
1,3.7,3,54,1,500
0,10.0,3,52,3,438
0,5.2,3,51,6,458
0,4.0,3,54,3,476
1,35.5,3,54,4,458
1,23.1,3,54,2,456
0,1.7,3,56,2,436
0,3.1,3,56,8,446
0,7.1,3,56,3,488
1,7.6,3,56,6,476
0,19.1,4,55,2,486
0,33.8,4,55,4,460
0,6.7,4,57,2,484
0,17.2,4,51,4,468
0,4.2,5,57,5,458
1,15.8,6,55,8,448
1,14.7,4,57,2,470
0,1.5,4,57,8,470
0,3.0,4,55,3,496
0,77.2,6,57,2,448
1,25.7,4,57,7,456
1,10.3,5,55,4,470
0,5.2,4,55,2,472
0,18.0,5,55,8,486
0,10.1,4,53,7,462
1,5.1,4,54,4,490
0,3.8,7,59,4,464
0,2.5,4,57,7,538
0,8.9,5,53,3,520
0,5.2,4,57,5,494
1,5.9,6,57,8,466
1,216.9,7,57,2,460
0,13.1,3,54,7,454
0,1.6,3,54,6,474
0,9.0,3,54,8,464
1,132.1,3,54,5,458
1,5.8,3,54,6,444
0,5.7,3,56,6,496
0,1.3,3,56,6,470
0,4.0,3,56,1,446
1,25.3,3,53,7,514
1,135.3,3,52,5,410
0,1.5,3,56,4,476
0,25.3,3,54,5,448
0,94.6,3,54,8,398
1,6.2,3,56,5,458
1,222.3,3,56,1,484
0,3.8,3,56,3,520
0,1.2,3,56,5,496
0,32.7,3,54,4,518
