3,1:55.6,7.5,牡3,56,3,492(0)
4,1:55.7,23.7,牡3,56,8,496(0)
5,1:56.2,21.7,牡3,56,7,452(+2)
1,1:25.0,1.7,牝3,54,4,468(-4)
2,1:25.8,43.1,牝3,54,3,468(+2)
3,1:25.9,36.0,,牝3,6,440(+10)
4,1:26.5,5.0,,牝3,3,452(0)
5,1:26.8,12.9,,牝3,6,464(-2)
1,1:52.6,5.8,牡3,56,5,472(0)
2,1:53.6,21.6,牡3,56,7,518(0)
3,1:54.0,3.4,牡3,56,3,530(0)
4,1:54.8,2.5,,牝3,4,482(0)
5,1:55.8,52.0,,牝3,3,446(0)
1,1:22.3,2.7,牡3,56,3,450(-4)
2,1:22.4,34.1,牝3,54,3,446(0)
2,1:22.4,2.6,牡3,56,6,464(+24)
4,1:22.7,20.9,,牝3,7,440(0)
5,1:22.7,14.1,,牝3,8,418(+2)
1,1:46.8,2.3,牡3,56,7,470(-4)
2,1:46.9,6.5,牡3,56,6,478(-4)
3,1:47.5,12.5,牡3,56,4,460(+6)
4,1:48.4,170.6,牡3,56,8,448(+2)
5,1:48.5,7.1,牝3,54,3,448(0)
1,2:06.2,9.4,牡5,57,7,526(-2)
2,2:06.5,2.0,牡5,57,8,458(0)
3,2:06.5,8.4,牡5,57,5,462(-6)
4,2:06.5,3.4,牡4,57,4,460(0)
5,2:06.9,6.4,牡4,57,8,530(-4)
1,1:11.6,11.5,牡5,54,6,540(+6)
2,1:11.7,6.7,牡4,57,7,488(-2)
3,1:11.8,68.8,,牝4,8,494(0)
4,1:11.8,7.6,,牡4,8,486(-8)
5,1:11.8,9.7,,牡4,3,484(-2)
1,4:23.4,1.2,牡8,62,2,536(+6)
2,4:24.7,10.7,58,8,5,478(-6)
3,4:24.9,7.7,1.1/2,,3,520(0)
4,4:25.0,32.1,,,8,460(+4)
5,4:25.4,10.7,,牡10,7,470(-2)
1,2:27.0,4.5,牝3,54,4,450(-6)
2,2:27.1,3.2,,牡3,8,456(-10)
3,2:27.1,15.6,,牡3,5,472(+2)
4,2:27.5,29.6,,牡3,7,500(+2)
5,2:28.0,4.2,,,3,464(-2)
1,1:35.4,4.5,牝4,55,4,454(-6)
2,1:35.4,7.9,牝6,55,5,496(-8)
3,1:35.6,5.9,牝5,55,8,464(-8)
4,1:35.7,3.3,,牝4,7,466(+6)
5,1:35.7,3.4,,牝4,2,460(-2)
1,1:22.4,5.8,牡5,56,8,480(+2)
2,1:22.8,33.4,牡6,57,5,458(0)
3,1:22.8,15.0,,牡7,1,492(-8)
4,1:22.8,2.7,,牡5,6,530(-6)
5,1:22.8,5.6,,牡5,7,488(+2)
1,1:52.0,1.7,牝5,55,5,490(-2)
2,1:52.7,189.2,牡7,57,1,482(0)
3,1:52.8,17.0,牡4,57,8,526(0)
4,1:53.0,4.2,牡4,57,3,440(+2)
5,1:53.1,150.7,牝7,55,6,480(-6)
1,1:54.3,1.2,牝3,54,3,524(-2)
2,1:54.8,5.9,牝3,54,5,490(+16)
3,1:54.8,81.7,牝3,54,7,460(-10)
4,1:55.2,36.6,牝3,54,6,444(-4)
5,1:55.5,9.9,牝3,54,4,454(-2)
1,1:12.4,3.0,牡3,56,4,486(+22)
2,1:13.1,22.3,牡3,56,5,492(-2)
3,1:13.1,3.7,,牝3,1,472(-10)
4,1:13.1,9.3,,牡3,6,500(-4)
5,1:13.4,4.1,,牡3,5,456(-2)
1,1:56.3,4.1,セ3,56,7,528(+2)
2,1:56.4,32.7,,牡3,4,468(0)
3,1:56.4,33.1,,牡3,8,444(0)
4,1:56.5,2.1,,牡3,1,530(+4)
5,1:56.6,3.3,,牡3,4,502(-4)
1,2:13.3,1.5,牡3,56,2,464(-8)
2,2:14.8,14.0,牡3,56,1,460(0)
